Date,Product,Demand,Temperature,Promotion,Region
2026-02-25,Yogurt,86,25,0,Bangalore
2026-02-26,Yogurt,90,31,1,Bangalore
2026-02-27,Yogurt,87,25,0,Bangalore
2026-02-28,Yogurt,101,28,1,Bangalore
2026-03-01,Yogurt,121,27,0,Bangalore
2026-03-02,Yogurt,107,24,0,Bangalore
2026-03-03,Yogurt,112,26,0,Bangalore
2026-03-04,Yogurt,111,25,0,Bangalore
2026-03-05,Yogurt,118,25,1,Bangalore
2026-03-06,Yogurt,112,25,0,Bangalore
2026-03-07,Yogurt,117,30,0,Bangalore
2026-03-08,Yogurt,120,31,0,Bangalore
2026-03-09,Yogurt,121,30,1,Bangalore
2026-03-10,Yogurt,112,26,0,Bangalore
2026-03-11,Yogurt,116,26,1,Bangalore
2026-03-12,Yogurt,112,29,0,Bangalore
2026-03-13,Yogurt,115,24,1,Bangalore
2026-03-14,Yogurt,122,28,0,Bangalore
2026-03-15,Yogurt,122,28,0,Bangalore
2026-03-16,Yogurt,110,30,0,Bangalore
2026-03-17,Yogurt,121,31,1,Bangalore
2026-03-18,Yogurt,107,25,0,Bangalore
2026-03-19,Yogurt,108,30,0,Bangalore
2026-03-20,Yogurt,118,28,1,Bangalore
2026-03-21,Yogurt,121,27,0,Bangalore
2026-03-22,Yogurt,125,29,1,Bangalore
2026-03-23,Yogurt,112,31,0,Bangalore
2026-03-24,Yogurt,113,27,0,Bangalore
2026-03-25,Yogurt,115,29,1,Bangalore
2026-03-26,Yogurt,109,24,0,Bangalore
2026-03-27,Yogurt,119,31,1,Bangalore
2026-03-28,Yogurt,120,26,0,Bangalore
2026-03-29,Yogurt,129,27,1,Bangalore
2026-03-30,Yogurt,116,28,1,Bangalore
2026-03-31,Yogurt,108,27,0,Bangalore
2025-01-01,Milk,106,31,0,Delhi
2025-01-02,Milk,103,30,0,Delhi
2025-01-03,Milk,106,33,0,Delhi
2025-01-04,Milk,113,32,0,Delhi
2025-01-05,Milk,121,35,1,Delhi
2025-01-06,Milk,103,39,0,Delhi
2025-01-07,Milk,116,35,1,Delhi
2025-01-08,Milk,102,37,0,Delhi
2025-01-09,Milk,102,30,0,Delhi
2025-01-10,Milk,107,34,0,Delhi
2025-01-11,Milk,117,38,0,Delhi
2025-01-12,Milk,117,36,0,Delhi
2025-01-13,Milk,108,39,0,Delhi
2025-01-14,Milk,113,39,1,Delhi
2025-01-15,Milk,112,33,1,Delhi
2025-01-16,Milk,108,30,0,Delhi
2025-01-17,Milk,102,38,0,Delhi
2025-01-18,Milk,114,39,0,Delhi
2025-01-19,Milk,113,34,0,Delhi
2025-01-20,Milk,110,31,1,Delhi
2025-01-21,Milk,108,39,0,Delhi
2025-01-22,Milk,116,36,1,Delhi
2025-01-23,Milk,114,30,1,Delhi
2025-01-24,Milk,116,31,1,Delhi
2025-01-25,Milk,116,33,0,Delhi
2025-01-26,Milk,116,33,0,Delhi
2025-01-27,Milk,104,30,0,Delhi
2025-01-28,Milk,108,35,0,Delhi
2025-01-29,Milk,104,38,0,Delhi
2025-01-30,Milk,104,30,0,Delhi
2025-01-31,Milk,106,35,0,Delhi
2025-02-01,Milk,123,33,1,Delhi
2025-02-02,Milk,115,33,0,Delhi
2025-02-03,Milk,102,34,0,Delhi
2025-02-04,Milk,106,31,0,Delhi
2025-02-05,Milk,108,33,0,Delhi
2025-02-06,Milk,103,36,0,Delhi
2025-02-07,Milk,105,34,0,Delhi
2025-02-08,Milk,125,32,1,Delhi
2025-02-09,Milk,115,30,0,Delhi
2025-02-10,Milk,116,30,1,Delhi
2025-02-11,Milk,105,39,0,Delhi
2025-02-12,Milk,104,31,0,Delhi
2025-02-13,Milk,113,34,1,Delhi
2025-02-14,Milk,105,36,0,Delhi
2025-02-15,Milk,113,32,0,Delhi
2025-02-16,Milk,114,39,0,Delhi
2025-02-17,Milk,111,30,1,Delhi
2025-02-18,Milk,105,38,0,Delhi
2025-02-19,Milk,115,33,1,Delhi
2025-02-20,Milk,103,38,0,Delhi
2025-02-21,Milk,103,38,0,Delhi
2025-02-22,Milk,112,33,0,Delhi
2025-02-23,Milk,122,30,1,Delhi
2025-02-24,Milk,107,32,0,Delhi
2025-02-25,Milk,106,39,0,Delhi
2025-02-26,Milk,116,39,1,Delhi
2025-02-27,Milk,110,33,1,Delhi
2025-02-28,Milk,105,38,0,Delhi
2025-03-01,Milk,140,36,0,Delhi
2025-03-02,Milk,148,33,1,Delhi
2025-03-03,Milk,140,31,1,Delhi
2025-03-04,Milk,135,34,1,Delhi
2025-03-05,Milk,132,39,0,Delhi
2025-03-06,Milk,130,32,0,Delhi
2025-03-07,Milk,131,32,0,Delhi
2025-03-08,Milk,142,38,0,Delhi
2025-03-09,Milk,137,32,0,Delhi
2025-03-10,Milk,130,32,0,Delhi
2025-03-11,Milk,135,32,1,Delhi
2025-03-12,Milk,127,31,0,Delhi
2025-03-13,Milk,131,31,0,Delhi
2025-03-14,Milk,130,34,0,Delhi
2025-03-15,Milk,147,39,1,Delhi
2025-03-16,Milk,150,38,1,Delhi
2025-03-17,Milk,132,36,0,Delhi
2025-03-18,Milk,129,36,0,Delhi
2025-03-19,Milk,131,39,0,Delhi
2025-03-20,Milk,136,35,1,Delhi
2025-03-21,Milk,135,30,1,Delhi
2025-03-22,Milk,143,33,0,Delhi
2025-03-23,Milk,141,31,0,Delhi
2025-03-24,Milk,132,33,0,Delhi
2025-03-25,Milk,132,35,0,Delhi
2025-03-26,Milk,131,31,0,Delhi
2025-03-27,Milk,141,37,1,Delhi
2025-03-28,Milk,127,38,0,Delhi
2025-03-29,Milk,143,32,0,Delhi
2025-03-30,Milk,139,37,0,Delhi
2025-03-31,Milk,129,37,0,Delhi
2025-04-01,Milk,128,32,0,Delhi
2025-04-02,Milk,135,36,1,Delhi
2025-04-03,Milk,135,32,1,Delhi
2025-04-04,Milk,130,36,0,Delhi
2025-04-05,Milk,140,37,0,Delhi
2025-04-06,Milk,146,34,1,Delhi
2025-04-07,Milk,131,34,0,Delhi
2025-04-08,Milk,127,30,0,Delhi
2025-04-09,Milk,132,31,0,Delhi
2025-04-10,Milk,133,39,0,Delhi
2025-04-11,Milk,127,30,0,Delhi
2025-04-12,Milk,137,30,0,Delhi
2025-04-13,Milk,150,35,1,Delhi
2025-04-14,Milk,137,39,1,Delhi
2025-04-15,Milk,128,38,0,Delhi
2025-04-16,Milk,131,30,0,Delhi
2025-04-17,Milk,140,39,1,Delhi
2025-04-18,Milk,141,35,1,Delhi
2025-04-19,Milk,139,32,0,Delhi
2025-04-20,Milk,138,36,0,Delhi
2025-04-21,Milk,127,38,0,Delhi
2025-04-22,Milk,137,39,1,Delhi
2025-04-23,Milk,128,38,0,Delhi
2025-04-24,Milk,137,38,1,Delhi
2025-04-25,Milk,132,39,0,Delhi
2025-04-26,Milk,139,32,0,Delhi
2025-04-27,Milk,137,35,0,Delhi
2025-04-28,Milk,133,32,0,Delhi
2025-04-29,Milk,131,38,0,Delhi
2025-04-30,Milk,132,32,0,Delhi
2025-05-01,Milk,137,33,1,Delhi
2025-05-02,Milk,127,31,0,Delhi
2025-05-03,Milk,139,31,0,Delhi
2025-05-04,Milk,151,35,1,Delhi
2025-05-05,Milk,129,39,0,Delhi
2025-05-06,Milk,133,35,0,Delhi
2025-05-07,Milk,136,39,1,Delhi
2025-05-08,Milk,137,30,1,Delhi
2025-05-09,Milk,128,31,0,Delhi
2025-05-10,Milk,146,35,1,Delhi
2025-05-11,Milk,137,32,0,Delhi
2025-05-12,Milk,132,30,0,Delhi
2025-05-13,Milk,140,39,1,Delhi
2025-05-14,Milk,127,36,0,Delhi
2025-05-15,Milk,137,34,1,Delhi
2025-05-16,Milk,130,35,0,Delhi
2025-05-17,Milk,137,33,0,Delhi
2025-05-18,Milk,139,37,0,Delhi
2025-05-19,Milk,140,36,1,Delhi
2025-05-20,Milk,139,35,1,Delhi
2025-05-21,Milk,139,38,1,Delhi
2025-05-22,Milk,128,32,0,Delhi
2025-05-23,Milk,141,37,1,Delhi
2025-05-24,Milk,148,34,1,Delhi
2025-05-25,Milk,137,36,0,Delhi
2025-05-26,Milk,131,32,0,Delhi
2025-05-27,Milk,130,34,0,Delhi
2025-05-28,Milk,133,34,0,Delhi
2025-05-29,Milk,127,35,0,Delhi
2025-05-30,Milk,136,31,1,Delhi
2025-05-31,Milk,139,35,0,Delhi
2025-06-01,Milk,126,30,0,Delhi
2025-06-02,Milk,112,32,0,Delhi
2025-06-03,Milk,123,38,1,Delhi
2025-06-04,Milk,118,34,0,Delhi
2025-06-05,Milk,122,38,1,Delhi
2025-06-06,Milk,124,34,1,Delhi
2025-06-07,Milk,130,37,1,Delhi
2025-06-08,Milk,125,37,0,Delhi
2025-06-09,Milk,116,31,0,Delhi
2025-06-10,Milk,125,39,1,Delhi
2025-06-11,Milk,115,37,0,Delhi
2025-06-12,Milk,118,38,0,Delhi
2025-06-13,Milk,114,31,0,Delhi
2025-06-14,Milk,122,31,0,Delhi
2025-06-15,Milk,122,34,0,Delhi
2025-06-16,Milk,120,39,1,Delhi
2025-06-17,Milk,121,31,1,Delhi
2025-06-18,Milk,114,34,0,Delhi
2025-06-19,Milk,126,39,1,Delhi
2025-06-20,Milk,112,34,0,Delhi
2025-06-21,Milk,130,30,1,Delhi
2025-06-22,Milk,122,36,0,Delhi
2025-06-23,Milk,115,39,0,Delhi
2025-06-24,Milk,124,32,1,Delhi
2025-06-25,Milk,117,31,0,Delhi
2025-06-26,Milk,121,30,1,Delhi
2025-06-27,Milk,116,38,0,Delhi
2025-06-28,Milk,124,35,0,Delhi
2025-06-29,Milk,134,35,1,Delhi
2025-06-30,Milk,115,31,0,Delhi
2025-07-01,Milk,116,39,0,Delhi
2025-07-02,Milk,117,39,0,Delhi
2025-07-03,Milk,114,30,0,Delhi
2025-07-04,Milk,117,39,0,Delhi
2025-07-05,Milk,123,32,0,Delhi
2025-07-06,Milk,122,33,0,Delhi
2025-07-07,Milk,115,35,0,Delhi
2025-07-08,Milk,115,38,0,Delhi
2025-07-09,Milk,114,34,0,Delhi
2025-07-10,Milk,120,33,1,Delhi
2025-07-11,Milk,117,36,0,Delhi
2025-07-12,Milk,126,31,0,Delhi
2025-07-13,Milk,131,39,1,Delhi
2025-07-14,Milk,118,35,0,Delhi
2025-07-15,Milk,114,39,0,Delhi
2025-07-16,Milk,117,39,0,Delhi
2025-07-17,Milk,113,37,0,Delhi
2025-07-18,Milk,125,37,1,Delhi
2025-07-19,Milk,125,38,0,Delhi
2025-07-20,Milk,126,31,0,Delhi
2025-07-21,Milk,114,39,0,Delhi
2025-07-22,Milk,113,37,0,Delhi
2025-07-23,Milk,116,35,0,Delhi
2025-07-24,Milk,114,32,0,Delhi
2025-07-25,Milk,123,30,1,Delhi
2025-07-26,Milk,128,36,0,Delhi
2025-07-27,Milk,126,34,0,Delhi
2025-07-28,Milk,115,31,0,Delhi
2025-07-29,Milk,115,31,0,Delhi
2025-07-30,Milk,117,33,0,Delhi
2025-07-31,Milk,122,36,1,Delhi
2025-08-01,Milk,124,37,1,Delhi
2025-08-02,Milk,135,34,1,Delhi
2025-08-03,Milk,123,31,0,Delhi
2025-08-04,Milk,122,32,1,Delhi
2025-08-05,Milk,117,32,0,Delhi
2025-08-06,Milk,118,37,0,Delhi
2025-08-07,Milk,122,38,1,Delhi
2025-08-08,Milk,116,32,0,Delhi
2025-08-09,Milk,123,33,0,Delhi
2025-08-10,Milk,125,36,0,Delhi
2025-08-11,Milk,114,37,0,Delhi
2025-08-12,Milk,113,32,0,Delhi
2025-08-13,Milk,114,31,0,Delhi
2025-08-14,Milk,114,30,0,Delhi
2025-08-15,Milk,125,31,1,Delhi
2025-08-16,Milk,133,32,1,Delhi
2025-08-17,Milk,128,31,0,Delhi
2025-08-18,Milk,117,30,0,Delhi
2025-08-19,Milk,117,30,0,Delhi
2025-08-20,Milk,114,32,0,Delhi
2025-08-21,Milk,117,31,0,Delhi
2025-08-22,Milk,126,31,1,Delhi
2025-08-23,Milk,122,35,0,Delhi
2025-08-24,Milk,130,31,1,Delhi
2025-08-25,Milk,126,37,1,Delhi
2025-08-26,Milk,125,34,1,Delhi
2025-08-27,Milk,116,39,0,Delhi
2025-08-28,Milk,113,39,0,Delhi
2025-08-29,Milk,121,31,1,Delhi
2025-08-30,Milk,125,35,0,Delhi
2025-08-31,Milk,130,33,1,Delhi
2025-09-01,Milk,118,31,0,Delhi
2025-09-02,Milk,113,39,0,Delhi
2025-09-03,Milk,123,36,1,Delhi
2025-09-04,Milk,115,36,0,Delhi
2025-09-05,Milk,115,34,0,Delhi
2025-09-06,Milk,130,39,1,Delhi
2025-09-07,Milk,126,36,0,Delhi
2025-09-08,Milk,118,32,0,Delhi
2025-09-09,Milk,122,39,1,Delhi
2025-09-10,Milk,126,37,1,Delhi
2025-09-11,Milk,125,36,1,Delhi
2025-09-12,Milk,113,31,0,Delhi
2025-09-13,Milk,131,38,1,Delhi
2025-09-14,Milk,123,38,0,Delhi
2025-09-15,Milk,123,38,1,Delhi
2025-09-16,Milk,118,38,0,Delhi
2025-09-17,Milk,115,37,0,Delhi
2025-09-18,Milk,115,32,0,Delhi
2025-09-19,Milk,117,34,0,Delhi
2025-09-20,Milk,132,30,1,Delhi
2025-09-21,Milk,122,35,0,Delhi
2025-09-22,Milk,121,31,1,Delhi
2025-09-23,Milk,122,35,1,Delhi
2025-09-24,Milk,122,37,1,Delhi
2025-09-25,Milk,121,31,1,Delhi
2025-09-26,Milk,123,30,1,Delhi
2025-09-27,Milk,135,36,1,Delhi
2025-09-28,Milk,133,30,1,Delhi
2025-09-29,Milk,122,37,1,Delhi
2025-09-30,Milk,120,30,1,Delhi
2025-10-01,Milk,112,37,0,Delhi
2025-10-02,Milk,121,37,1,Delhi
2025-10-03,Milk,114,38,0,Delhi
2025-10-04,Milk,134,31,1,Delhi
2025-10-05,Milk,130,35,1,Delhi
2025-10-06,Milk,118,32,0,Delhi
2025-10-07,Milk,117,37,0,Delhi
2025-10-08,Milk,114,37,0,Delhi
2025-10-09,Milk,117,30,0,Delhi
2025-10-10,Milk,113,34,0,Delhi
2025-10-11,Milk,135,30,1,Delhi
2025-10-12,Milk,134,33,1,Delhi
2025-10-13,Milk,112,38,0,Delhi
2025-10-14,Milk,116,34,0,Delhi
2025-10-15,Milk,114,39,0,Delhi
2025-10-16,Milk,115,38,0,Delhi
2025-10-17,Milk,113,38,0,Delhi
2025-10-18,Milk,132,38,1,Delhi
2025-10-19,Milk,122,39,0,Delhi
2025-10-20,Milk,125,38,1,Delhi
2025-10-21,Milk,113,33,0,Delhi
2025-10-22,Milk,112,36,0,Delhi
2025-10-23,Milk,124,37,1,Delhi
2025-10-24,Milk,115,37,0,Delhi
2025-10-25,Milk,133,35,1,Delhi
2025-10-26,Milk,127,33,0,Delhi
2025-10-27,Milk,116,37,0,Delhi
2025-10-28,Milk,114,36,0,Delhi
2025-10-29,Milk,125,36,1,Delhi
2025-10-30,Milk,112,39,0,Delhi
2025-10-31,Milk,126,31,1,Delhi
2025-11-01,Milk,125,36,0,Delhi
2025-11-02,Milk,128,30,0,Delhi
2025-11-03,Milk,114,31,0,Delhi
2025-11-04,Milk,115,37,0,Delhi
2025-11-05,Milk,112,39,0,Delhi
2025-11-06,Milk,125,36,1,Delhi
2025-11-07,Milk,116,38,0,Delhi
2025-11-08,Milk,132,34,1,Delhi
2025-11-09,Milk,125,35,0,Delhi
2025-11-10,Milk,118,38,0,Delhi
2025-11-11,Milk,122,36,1,Delhi
2025-11-12,Milk,113,36,0,Delhi
2025-11-13,Milk,112,35,0,Delhi
2025-11-14,Milk,125,33,1,Delhi
2025-11-15,Milk,135,30,1,Delhi
2025-11-16,Milk,123,37,0,Delhi
2025-11-17,Milk,117,30,0,Delhi
2025-11-18,Milk,120,31,1,Delhi
2025-11-19,Milk,117,32,0,Delhi
2025-11-20,Milk,112,35,0,Delhi
2025-11-21,Milk,115,33,0,Delhi
2025-11-22,Milk,122,36,0,Delhi
2025-11-23,Milk,125,36,0,Delhi
2025-11-24,Milk,126,38,1,Delhi
2025-11-25,Milk,122,35,1,Delhi
2025-11-26,Milk,117,33,0,Delhi
2025-11-27,Milk,117,37,0,Delhi
2025-11-28,Milk,120,34,1,Delhi
2025-11-29,Milk,128,39,0,Delhi
2025-11-30,Milk,133,39,1,Delhi
2025-12-01,Milk,112,34,1,Delhi
2025-12-02,Milk,102,33,0,Delhi
2025-12-03,Milk,107,39,0,Delhi
2025-12-04,Milk,104,35,0,Delhi
2025-12-05,Milk,108,33,0,Delhi
2025-12-06,Milk,114,34,0,Delhi
2025-12-07,Milk,118,35,0,Delhi
2025-12-08,Milk,103,35,0,Delhi
2025-12-09,Milk,107,36,0,Delhi
2025-12-10,Milk,116,36,1,Delhi
2025-12-11,Milk,104,35,0,Delhi
2025-12-12,Milk,102,35,0,Delhi
2025-12-13,Milk,122,30,1,Delhi
2025-12-14,Milk,124,33,1,Delhi
2025-12-15,Milk,116,30,1,Delhi
2025-12-16,Milk,107,39,0,Delhi
2025-12-17,Milk,111,38,1,Delhi
2025-12-18,Milk,107,33,0,Delhi
2025-12-19,Milk,112,34,1,Delhi
2025-12-20,Milk,114,31,0,Delhi
2025-12-21,Milk,113,35,0,Delhi
2025-12-22,Milk,108,33,0,Delhi
2025-12-23,Milk,106,30,0,Delhi
2025-12-24,Milk,116,39,1,Delhi
2025-12-25,Milk,106,30,0,Delhi
2025-12-26,Milk,116,34,1,Delhi
2025-12-27,Milk,113,38,0,Delhi
2025-12-28,Milk,126,30,1,Delhi
2025-12-29,Milk,112,30,1,Delhi
2025-12-30,Milk,108,38,0,Delhi
2025-12-31,Milk,110,33,1,Delhi
2026-01-01,Milk,106,36,0,Delhi
2026-01-02,Milk,102,36,0,Delhi
2026-01-03,Milk,126,31,1,Delhi
2026-01-04,Milk,112,31,0,Delhi
2026-01-05,Milk,104,31,0,Delhi
2026-01-06,Milk,116,31,1,Delhi
2026-01-07,Milk,113,34,1,Delhi
2026-01-08,Milk,106,32,0,Delhi
2026-01-09,Milk,107,34,0,Delhi
2026-01-10,Milk,113,37,0,Delhi
2026-01-11,Milk,122,36,1,Delhi
2026-01-12,Milk,104,35,0,Delhi
2026-01-13,Milk,113,36,1,Delhi
2026-01-14,Milk,110,39,1,Delhi
2026-01-15,Milk,107,34,0,Delhi
2026-01-16,Milk,110,36,1,Delhi
2026-01-17,Milk,113,30,0,Delhi
2026-01-18,Milk,112,39,0,Delhi
2026-01-19,Milk,105,30,0,Delhi
2026-01-20,Milk,103,30,0,Delhi
2026-01-21,Milk,112,38,1,Delhi
2026-01-22,Milk,106,30,0,Delhi
2026-01-23,Milk,114,33,1,Delhi
2026-01-24,Milk,112,30,0,Delhi
2026-01-25,Milk,116,31,0,Delhi
2026-01-26,Milk,105,33,0,Delhi
2026-01-27,Milk,106,34,0,Delhi
2026-01-28,Milk,108,36,0,Delhi
2026-01-29,Milk,107,36,0,Delhi
2026-01-30,Milk,114,37,1,Delhi
2026-01-31,Milk,115,37,0,Delhi
2026-02-01,Milk,112,37,0,Delhi
2026-02-02,Milk,116,32,1,Delhi
2026-02-03,Milk,103,35,0,Delhi
2026-02-04,Milk,104,35,0,Delhi
2026-02-05,Milk,106,30,0,Delhi
2026-02-06,Milk,104,38,0,Delhi
2026-02-07,Milk,125,32,1,Delhi
2026-02-08,Milk,117,32,0,Delhi
2026-02-09,Milk,106,30,0,Delhi
2026-02-10,Milk,112,38,1,Delhi
2026-02-11,Milk,103,38,0,Delhi
2026-02-12,Milk,107,39,0,Delhi
2026-02-13,Milk,112,33,1,Delhi
2026-02-14,Milk,121,36,1,Delhi
2026-02-15,Milk,117,38,0,Delhi
2026-02-16,Milk,107,30,0,Delhi
2026-02-17,Milk,106,38,0,Delhi
2026-02-18,Milk,107,39,0,Delhi
2026-02-19,Milk,103,35,0,Delhi
2026-02-20,Milk,113,30,1,Delhi
2026-02-21,Milk,122,39,1,Delhi
2026-02-22,Milk,126,39,1,Delhi
2026-02-23,Milk,102,33,0,Delhi
2026-02-24,Milk,110,31,1,Delhi
2026-02-25,Milk,103,36,0,Delhi
2026-02-26,Milk,112,31,1,Delhi
2026-02-27,Milk,116,35,1,Delhi
2026-02-28,Milk,125,33,1,Delhi
2026-03-01,Milk,151,38,1,Delhi
2026-03-02,Milk,127,31,0,Delhi
2026-03-03,Milk,130,37,0,Delhi
2026-03-04,Milk,133,31,0,Delhi
2026-03-05,Milk,131,35,0,Delhi
2026-03-06,Milk,127,30,0,Delhi
2026-03-07,Milk,140,32,0,Delhi
2026-03-08,Milk,140,36,0,Delhi
2026-03-09,Milk,127,35,0,Delhi
2026-03-10,Milk,130,30,0,Delhi
2026-03-11,Milk,130,34,0,Delhi
2026-03-12,Milk,139,36,1,Delhi
2026-03-13,Milk,136,37,1,Delhi
2026-03-14,Milk,137,35,0,Delhi
2026-03-15,Milk,141,32,0,Delhi
2026-03-16,Milk,132,34,0,Delhi
2026-03-17,Milk,131,36,0,Delhi
2026-03-18,Milk,129,32,0,Delhi
2026-03-19,Milk,133,39,0,Delhi
2026-03-20,Milk,136,39,1,Delhi
2026-03-21,Milk,141,39,0,Delhi
2026-03-22,Milk,137,39,0,Delhi
2026-03-23,Milk,138,37,1,Delhi
2026-03-24,Milk,132,38,0,Delhi
2026-03-25,Milk,138,30,1,Delhi
2026-03-26,Milk,130,34,0,Delhi
2026-03-27,Milk,127,37,0,Delhi
2026-03-28,Milk,138,38,0,Delhi
2026-03-29,Milk,145,39,1,Delhi
2026-03-30,Milk,132,35,0,Delhi
2026-03-31,Milk,127,36,0,Delhi
2025-01-01,Curd,89,32,0,Delhi
2025-01-02,Curd,87,35,0,Delhi
2025-01-03,Curd,99,39,1,Delhi
2025-01-04,Curd,111,30,1,Delhi
2025-01-05,Curd,99,33,0,Delhi
2025-01-06,Curd,90,38,0,Delhi
2025-01-07,Curd,87,34,0,Delhi
2025-01-08,Curd,96,31,1,Delhi
2025-01-09,Curd,95,30,1,Delhi
2025-01-10,Curd,99,32,1,Delhi
2025-01-11,Curd,109,39,1,Delhi
2025-01-12,Curd,103,38,0,Delhi
2025-01-13,Curd,87,32,0,Delhi
2025-01-14,Curd,87,39,0,Delhi
2025-01-15,Curd,93,36,0,Delhi
2025-01-16,Curd,92,38,0,Delhi
2025-01-17,Curd,95,36,1,Delhi
2025-01-18,Curd,100,30,0,Delhi
2025-01-19,Curd,98,35,0,Delhi
2025-01-20,Curd,88,38,0,Delhi
2025-01-21,Curd,93,33,0,Delhi
2025-01-22,Curd,91,37,0,Delhi
2025-01-23,Curd,92,33,0,Delhi
2025-01-24,Curd,88,32,0,Delhi
2025-01-25,Curd,98,34,0,Delhi
2025-01-26,Curd,98,39,0,Delhi
2025-01-27,Curd,87,30,0,Delhi
2025-01-28,Curd,90,33,0,Delhi
2025-01-29,Curd,96,39,1,Delhi
2025-01-30,Curd,91,30,0,Delhi
2025-01-31,Curd,87,39,0,Delhi
2025-02-01,Curd,103,30,0,Delhi
2025-02-02,Curd,103,30,0,Delhi
2025-02-03,Curd,91,30,0,Delhi
2025-02-04,Curd,91,39,0,Delhi
2025-02-05,Curd,96,30,1,Delhi
2025-02-06,Curd,89,37,0,Delhi
2025-02-07,Curd,100,31,1,Delhi
2025-02-08,Curd,97,30,0,Delhi
2025-02-09,Curd,100,31,0,Delhi
2025-02-10,Curd,95,33,1,Delhi
2025-02-11,Curd,101,32,1,Delhi
2025-02-12,Curd,96,39,1,Delhi
2025-02-13,Curd,88,35,0,Delhi
2025-02-14,Curd,90,31,0,Delhi
2025-02-15,Curd,98,30,0,Delhi
2025-02-16,Curd,98,34,0,Delhi
2025-02-17,Curd,93,34,0,Delhi
2025-02-18,Curd,91,35,0,Delhi
2025-02-19,Curd,88,33,0,Delhi
2025-02-20,Curd,96,38,1,Delhi
2025-02-21,Curd,92,39,0,Delhi
2025-02-22,Curd,111,32,1,Delhi
2025-02-23,Curd,102,33,0,Delhi
2025-02-24,Curd,93,33,0,Delhi
2025-02-25,Curd,89,30,0,Delhi
2025-02-26,Curd,91,30,0,Delhi
2025-02-27,Curd,101,38,1,Delhi
2025-02-28,Curd,87,39,0,Delhi
2025-03-01,Curd,131,32,1,Delhi
2025-03-02,Curd,128,38,0,Delhi
2025-03-03,Curd,112,38,0,Delhi
2025-03-04,Curd,118,32,0,Delhi
2025-03-05,Curd,113,34,0,Delhi
2025-03-06,Curd,113,37,0,Delhi
2025-03-07,Curd,113,35,0,Delhi
2025-03-08,Curd,130,34,1,Delhi
2025-03-09,Curd,124,39,0,Delhi
2025-03-10,Curd,117,39,0,Delhi
2025-03-11,Curd,112,35,0,Delhi
2025-03-12,Curd,116,32,0,Delhi
2025-03-13,Curd,121,38,1,Delhi
2025-03-14,Curd,113,33,0,Delhi
2025-03-15,Curd,131,30,1,Delhi
2025-03-16,Curd,123,37,0,Delhi
2025-03-17,Curd,114,38,0,Delhi
2025-03-18,Curd,118,37,0,Delhi
2025-03-19,Curd,118,32,0,Delhi
2025-03-20,Curd,112,35,0,Delhi
2025-03-21,Curd,117,32,0,Delhi
2025-03-22,Curd,124,34,0,Delhi
2025-03-23,Curd,128,33,0,Delhi
2025-03-24,Curd,114,33,0,Delhi
2025-03-25,Curd,117,37,0,Delhi
2025-03-26,Curd,123,34,1,Delhi
2025-03-27,Curd,116,33,0,Delhi
2025-03-28,Curd,112,38,0,Delhi
2025-03-29,Curd,126,39,0,Delhi
2025-03-30,Curd,124,36,0,Delhi
2025-03-31,Curd,124,37,1,Delhi
2025-04-01,Curd,113,39,0,Delhi
2025-04-02,Curd,124,39,1,Delhi
2025-04-03,Curd,117,39,0,Delhi
2025-04-04,Curd,112,33,0,Delhi
2025-04-05,Curd,135,30,1,Delhi
2025-04-06,Curd,124,31,0,Delhi
2025-04-07,Curd,116,37,0,Delhi
2025-04-08,Curd,114,33,0,Delhi
2025-04-09,Curd,117,34,0,Delhi
2025-04-10,Curd,112,30,0,Delhi
2025-04-11,Curd,117,31,0,Delhi
2025-04-12,Curd,130,36,1,Delhi
2025-04-13,Curd,123,36,0,Delhi
2025-04-14,Curd,112,35,0,Delhi
2025-04-15,Curd,116,35,0,Delhi
2025-04-16,Curd,112,38,0,Delhi
2025-04-17,Curd,115,32,0,Delhi
2025-04-18,Curd,125,30,1,Delhi
2025-04-19,Curd,136,38,1,Delhi
2025-04-20,Curd,122,34,0,Delhi
2025-04-21,Curd,116,37,0,Delhi
2025-04-22,Curd,120,33,1,Delhi
2025-04-23,Curd,117,35,0,Delhi
2025-04-24,Curd,112,33,0,Delhi
2025-04-25,Curd,120,31,1,Delhi
2025-04-26,Curd,124,36,0,Delhi
2025-04-27,Curd,122,38,0,Delhi
2025-04-28,Curd,120,34,1,Delhi
2025-04-29,Curd,114,37,0,Delhi
2025-04-30,Curd,117,34,0,Delhi
2025-05-01,Curd,112,33,0,Delhi
2025-05-02,Curd,113,39,0,Delhi
2025-05-03,Curd,132,31,1,Delhi
2025-05-04,Curd,126,34,0,Delhi
2025-05-05,Curd,120,32,1,Delhi
2025-05-06,Curd,121,35,1,Delhi
2025-05-07,Curd,126,32,1,Delhi
2025-05-08,Curd,115,33,0,Delhi
2025-05-09,Curd,113,32,0,Delhi
2025-05-10,Curd,122,33,0,Delhi
2025-05-11,Curd,134,31,1,Delhi
2025-05-12,Curd,116,33,0,Delhi
2025-05-13,Curd,112,38,0,Delhi
2025-05-14,Curd,120,31,1,Delhi
2025-05-15,Curd,120,32,1,Delhi
2025-05-16,Curd,114,30,0,Delhi
2025-05-17,Curd,130,37,1,Delhi
2025-05-18,Curd,122,32,0,Delhi
2025-05-19,Curd,112,35,0,Delhi
2025-05-20,Curd,112,31,0,Delhi
